id,article_id,model_name,publication_date,source_file,impact_index,location,classification,severity,confidence,evidence,recency_in_months,geocoded_latitude,geocoded_longitude,geocoded_display_name,geocoded_place_type,geocoded_place_level,geocoded_is_broad,geocoded_country_code,geocoded_osm_id,geocoded_boundingbox,geocoded_place_rank,geocoded_is_low_quality,nuts_level,nuts2_id,nuts2_name,nuts3_id,nuts3_name,nuts_match_distance_m,source_nuts_level,mention_weight
NEWS_2018_010286,,gemini/gemini-3.5-flash,2018-07-06,Nederlanders zuiniger met water na oproep.DOCX,0,Nederland,Water Use Restrictions,1,0.9,"De oproep van drinkwaterbedrijven om minder water te verbruiken, heeft effect gehad. Door de droogte gebruiken Nederlanders nog altijd meer water dan normaal",0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2018_010287,,gemini/gemini-3.5-flash,2018-05-18,Nederlandse hulpinjectie.DOCX,0,"Nigeria, Zuid-Soedan, Somalië en Jemen",Water Supply & Sanitation Issues,3,0.9,De hulporganisaties droegen bij aan de bouw van waterputten en deelden miljoenen liters water uit. Daardoor kregen meer dan een half miljoen mensen toegang tot schoon drinkwater.,12,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010287,,gemini/gemini-3.5-flash,2018-05-18,Nederlandse hulpinjectie.DOCX,0,"Nigeria, Zuid-Soedan, Somalië en Jemen",Social Impacts,3,0.9,466.000 mensen kregen voedselhulp en duizenden kinderen werden bijgevoed.,12,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010288,,gemini/gemini-3.5-flash,2018-07-11,NEPG_ in Noordwest-Europa 1% groei aardappelareaal.DOCX,0,Noordwest-Europa,Crop Failure & Yield Reduction,2,1.0,De extreme droogte en het tekort aan water zorgen voor schade aan de gewassen,0,50.2481877,12.0954587,"Most Evropy, 2163, Krásná, okres Cheb, Karlovarský kraj, 352 01, Česko",information,other,False,cz,7798428137,50.2481377|50.2482377|12.0954087|12.0955087,50,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_010290,,gemini/gemini-3.5-flash,2018-06-30,Noordelijke landbouw smacht naar regen(2).DOCX,0,Brabant,Water Use Restrictions,2,1.0,"Brabant, waar de waterschappen een onttrekkingsverbod voor grondwater hebben ingesteld.",0,51.6017723,5.4441391,"Noord-Brabant, Nederland",state,region,True,nl,47696,51.2209094|51.8307510|4.1901242|6.0481208,90,False,nuts3,NL41,Noord-Brabant,NL414,Zuidoost-Noord-Brabant,,nuts2,0.25
NEWS_2018_010290,,gemini/gemini-3.5-flash,2018-06-30,Noordelijke landbouw smacht naar regen(2).DOCX,0,Brabant,Water Use Restrictions,2,1.0,"Brabant, waar de waterschappen een onttrekkingsverbod voor grondwater hebben ingesteld.",0,51.6017723,5.4441391,"Noord-Brabant, Nederland",state,region,True,nl,47696,51.2209094|51.8307510|4.1901242|6.0481208,90,False,nuts3,NL41,Noord-Brabant,NL412,Midden-Noord-Brabant,,nuts2,0.25
NEWS_2018_010290,,gemini/gemini-3.5-flash,2018-06-30,Noordelijke landbouw smacht naar regen(2).DOCX,0,Brabant,Water Use Restrictions,2,1.0,"Brabant, waar de waterschappen een onttrekkingsverbod voor grondwater hebben ingesteld.",0,51.6017723,5.4441391,"Noord-Brabant, Nederland",state,region,True,nl,47696,51.2209094|51.8307510|4.1901242|6.0481208,90,False,nuts3,NL41,Noord-Brabant,NL411,West-Noord-Brabant,,nuts2,0.25
NEWS_2018_010290,,gemini/gemini-3.5-flash,2018-06-30,Noordelijke landbouw smacht naar regen(2).DOCX,0,Brabant,Water Use Restrictions,2,1.0,"Brabant, waar de waterschappen een onttrekkingsverbod voor grondwater hebben ingesteld.",0,51.6017723,5.4441391,"Noord-Brabant, Nederland",state,region,True,nl,47696,51.2209094|51.8307510|4.1901242|6.0481208,90,False,nuts3,NL41,Noord-Brabant,NL413,Noordoost-Noord-Brabant,,nuts2,0.25
NEWS_2018_010290,,gemini/gemini-3.5-flash,2018-06-30,Noordelijke landbouw smacht naar regen(2).DOCX,1,Groningen en Drenthe,Crop Failure & Yield Reduction,1,0.8,De landbouw in Groningen en Drenthe begint de gevolgen van de droogte te voelen,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010294,,gemini/gemini-3.5-flash,2018-07-07,Nu lessen trekken uit de droogte(2).DOCX,0,Nederland,Crop Failure & Yield Reduction,1,0.9,Boeren moeten rekening houden met een kleinere oogst,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2018_010294,,gemini/gemini-3.5-flash,2018-07-07,Nu lessen trekken uit de droogte(2).DOCX,0,Nederland,Water Use Restrictions,1,1.0,er is een sproeiverbod in bepaalde gebieden.,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2018_010294,,gemini/gemini-3.5-flash,2018-07-07,Nu lessen trekken uit de droogte(2).DOCX,0,Nederland,Agricultural Economic Loss,1,0.9,consumenten met hogere prijzen voor bijvoorbeeld fruit.,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2018_010294,,gemini/gemini-3.5-flash,2018-07-07,Nu lessen trekken uit de droogte(2).DOCX,0,Nederland,Social Impacts,1,0.9,vuurwerkshows zijn afgelast,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2018_010304,,gemini/gemini-3.5-flash,2018-07-05,Ondergrondse opslag voor goed gietwater.DOCX,0,kuststrook,Irrigation Shortage,2,0.9,Voor telers in de kuststrook is er in sommige periodes een tekort aan goed gietwater.,0,51.4636282,3.5288546,"Walcheren Kuststrook, Zwanenburg, Westduin, Paauwenburg, Vlissingen, Zeeland, Nederland, 4384 LX, Nederland",information,other,False,nl,11244480598,51.4635782|51.4636782|3.5288046|3.5289046,50,False,nuts3,NL34,Zeeland,NL342,Overig Zeeland,0,nuts3,1.0
NEWS_2018_010304,,gemini/gemini-3.5-flash,2018-07-05,Ondergrondse opslag voor goed gietwater.DOCX,0,kuststrook,Groundwater Depletion,2,0.85,"Bronwater is wel een mooie aanvulling, maar wordt steeds zouter door de lage ligging van Nederland. Dit wordt versterkt door toenemende onttrekking van bronwater door bedrijven, die groter is dan nieuwe aanvulling.",0,51.4636282,3.5288546,"Walcheren Kuststrook, Zwanenburg, Westduin, Paauwenburg, Vlissingen, Zeeland, Nederland, 4384 LX, Nederland",information,other,False,nl,11244480598,51.4635782|51.4636782|3.5288046|3.5289046,50,False,nuts3,NL34,Zeeland,NL342,Overig Zeeland,0,nuts3,1.0
NEWS_2018_010304,,gemini/gemini-3.5-flash,2018-07-05,Ondergrondse opslag voor goed gietwater.DOCX,1,Westland,Irrigation Shortage,2,0.8,Voor telers in het Westland maken elementen zoals natrium drinkwater minder bruikbaar als gietwater.,0,42.3238056,-83.4005321,"Westland, Wayne County, Michigan, United States",town,city,False,us,134605,42.2674630|42.3551800|-83.4300380|-83.3090035,55,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_010305,,gemini/gemini-3.5-flash,2018-07-18,Ook elders in Europa gebrek aan neerslag.DOCX,0,Europa,Crop Failure & Yield Reduction,2,1.0,"Verschroeide gewassen treffen de graanoogst, het gras, maar ook de groente- en fruitteelt.",0,51.0000000,10.0000000,Europe,continent,other,False,,25871341,26.0000000|76.0000000|-15.0000000|35.0000000,50,False,none,,,,,,none,1.0
NEWS_2018_010305,,gemini/gemini-3.5-flash,2018-07-18,Ook elders in Europa gebrek aan neerslag.DOCX,0,Europa,Agricultural Economic Loss,2,0.9,Boerenorganisaties uit verschillende Europese landen hebben de Europese Commissie gevraagd om de zwaarst getroffen boeren met een voorschotbetaling tegemoet te komen.,0,51.0000000,10.0000000,Europe,continent,other,False,,25871341,26.0000000|76.0000000|-15.0000000|35.0000000,50,False,none,,,,,,none,1.0
NEWS_2018_010306,,gemini/gemini-3.5-flash,2018-05-25,Ook leger Nigeria misbruikt vrouwen.DOCX,0,Middle Belt,Social Impacts,3,0.9,in de zogeheten Middle Belt neemt de spanning toe tussen de Islamitische Fulani- herders en christelijke dorpelingen in hun strijd om vruchtbaar land. Vanwege de oprukkende droogte trekken de herders steeds verder richting het zuiden om hun vee te laten grazen.,0,55.3661691,-3.9783800,"Middle Belt, Kelloholm, Dumfries and Galloway, Alba / Scotland, United Kingdom",forest,other,False,gb,886989485,55.3650913|55.3687742|-3.9826449|-3.9745967,50,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_010306,,gemini/gemini-3.5-flash,2018-05-25,Ook leger Nigeria misbruikt vrouwen.DOCX,0,Middle Belt,Livestock Stress & Mortality,2,0.85,Vanwege de oprukkende droogte trekken de herders steeds verder richting het zuiden om hun vee te laten grazen.,0,55.3661691,-3.9783800,"Middle Belt, Kelloholm, Dumfries and Galloway, Alba / Scotland, United Kingdom",forest,other,False,gb,886989485,55.3650913|55.3687742|-3.9826449|-3.9745967,50,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_010306,,gemini/gemini-3.5-flash,2018-05-25,Ook leger Nigeria misbruikt vrouwen.DOCX,1,meer van Tsjaad,Reservoir & Surface Water Shortage,3,0.95,Door de opdroging van het meer van Tsjaad is een groot deel van de bevolking van zijn belangrijkste inkomstenbron - visserij en landbouw - beroofd.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010306,,gemini/gemini-3.5-flash,2018-05-25,Ook leger Nigeria misbruikt vrouwen.DOCX,1,meer van Tsjaad,Agricultural Economic Loss,3,0.9,Door de opdroging van het meer van Tsjaad is een groot deel van de bevolking van zijn belangrijkste inkomstenbron - visserij en landbouw - beroofd.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010309,,gemini/gemini-3.5-flash,2018-06-29,Op veilige manier de vaart erin brengen(2).DOCX,0,Peelregio,Crop Failure & Yield Reduction,1,0.8,"Om landbouwgronden en natuurgebieden tegen droogte te beschermen, moet de Noordervaart fors harder gaan stromen.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010309,,gemini/gemini-3.5-flash,2018-06-29,Op veilige manier de vaart erin brengen(2).DOCX,0,Peelregio,Freshwater Ecosystem Degradation,1,0.8,"Om landbouwgronden en natuurgebieden tegen droogte te beschermen, moet de Noordervaart fors harder gaan stromen.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010310,,gemini/gemini-3.5-flash,2018-06-29,Op veilige manier de vaart erin brengen.DOCX,0,Peelregio,Irrigation Shortage,1,0.8,"Om landbouwgronden en natuurgebieden tegen droogte te beschermen, moet de Noordervaart fors harder gaan stromen. Het kanaal dat sinds eind vorig jaar aan het scheepvaartverkeer is onttrokken, wordt zo geschikt gemaakt als watervoorziening van de Peelregio.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010310,,gemini/gemini-3.5-flash,2018-06-29,Op veilige manier de vaart erin brengen.DOCX,0,Peelregio,Freshwater Ecosystem Degradation,1,0.8,"Om landbouwgronden en natuurgebieden tegen droogte te beschermen, moet de Noordervaart fors harder gaan stromen.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010311,,gemini/gemini-3.5-flash,2018-06-28,Opbrengst landbouw komt in gevaar door droogte.DOCX,0,Achterhoek,Crop Failure & Yield Reduction,2,0.9,De voorman van de boerenorganisatie ziet dat vooral aan het gras dat inmiddels amper nog groeit.,0,52.0128526,6.5749577,"Achterhoek, Lievelde, Oost Gelre, Gelderland, Nederland, 7137 NC, Nederland",region,region,True,nl,3754672435,51.0128526|53.0128526|5.5749577|7.5749577,95,False,nuts3,NL22,Gelderland,NL225,Achterhoek,,nuts3,1.0
NEWS_2018_010311,,gemini/gemini-3.5-flash,2018-06-28,Opbrengst landbouw komt in gevaar door droogte.DOCX,0,Achterhoek,Crop Failure & Yield Reduction,2,0.9,"Als het niet serieus gaat regenen, heb ik 40 tot 50 procent minder opbrengst aan aardappelen bij het rooien in oktober",0,52.0128526,6.5749577,"Achterhoek, Lievelde, Oost Gelre, Gelderland, Nederland, 7137 NC, Nederland",region,region,True,nl,3754672435,51.0128526|53.0128526|5.5749577|7.5749577,95,False,nuts3,NL22,Gelderland,NL225,Achterhoek,,nuts3,1.0
NEWS_2018_010311,,gemini/gemini-3.5-flash,2018-06-28,Opbrengst landbouw komt in gevaar door droogte.DOCX,1,Baakse Beek,Water Use Restrictions,2,1.0,"Sommige boeren halen water uit beken in de omgeving om hun akkers mee te besproeien, maar dat mag inmiddels niet overal meer. ,,Dat geldt onder meer op een paar plekken rond de Baakse Beek",0,52.0992365,6.4048644,"Baakse Beek, Vorden, Bronckhorst, Gelderland, Nederland",river,other,False,nl,894543310,52.0907883|52.1081241|6.3876790|6.4212756,41,False,nuts3,NL22,Gelderland,NL225,Achterhoek,0,nuts3,1.0
NEWS_2018_010311,,gemini/gemini-3.5-flash,2018-06-28,Opbrengst landbouw komt in gevaar door droogte.DOCX,2,Liemers,Water Use Restrictions,2,1.0,"Sommige boeren halen water uit beken in de omgeving om hun akkers mee te besproeien, maar dat mag inmiddels niet overal meer. ,,Dat geldt onder meer op een paar plekken rond de Baakse Beek (grofweg tussen Lichtenvoorde en Zutphen, RA) en in sommige delen van de Liemers''",0,51.9249883,6.1406567,"Liemers, Didam, Montferland, Gelderland, Nederland, 6942 GP, Nederland",region,region,True,nl,12160797110,50.9249883|52.9249883|5.1406567|7.1406567,95,False,nuts3,NL22,Gelderland,NL225,Achterhoek,0,nuts3,1.0
NEWS_2018_010312,,gemini/gemini-3.5-flash,2018-06-22,Open Ieper zet drie nieuwkomers in top tien.DOCX,0,Vlamertinge,Irrigation Shortage,2,0.9,De droogte vorig jaar leerde ons ook dat de aanleg van een nieuw bufferbekken in Vlamertinge broodnodig is voor de landbouw,12,50.8553795,2.8218204,"Vlamertinge, Ieper, West-Vlaanderen, Vlaanderen, 8908, België / Belgique / Belgien",village,local,False,be,1283697,50.8117483|50.8728129|2.7696347|2.8658056,50,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_010312,,gemini/gemini-3.5-flash,2018-06-22,Open Ieper zet drie nieuwkomers in top tien.DOCX,0,Vlamertinge,Industrial Water Shortages,2,0.8,De droogte vorig jaar leerde ons ook dat de aanleg van een nieuw bufferbekken in Vlamertinge broodnodig is voor de landbouw en lokale bouwbedrijven.,12,50.8553795,2.8218204,"Vlamertinge, Ieper, West-Vlaanderen, Vlaanderen, 8908, België / Belgique / Belgien",village,local,False,be,1283697,50.8117483|50.8728129|2.7696347|2.8658056,50,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_010314,,gemini/gemini-3.5-flash,2018-06-04,Over waterputten en zonnepanelen.DOCX,0,Melbourne,Forest Dieback & Vegetation Stress,1,0.9,Het heeft al een tijd niet geregend en ons gras wordt bruin.,0,-37.8142454,144.9631732,"Melbourne, Victoria, Australia",city,city,False,au,4246124,-38.4993700|-37.4017500|144.4440500|146.1925000,60,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_010314,,gemini/gemini-3.5-flash,2018-06-04,Over waterputten en zonnepanelen.DOCX,0,Melbourne,Reservoir & Surface Water Shortage,2,0.95,"De watertank die daar gapend diep onder de voortuin ligt, is groter dan het zwembad. Maar nu is die watertank even helemaal leeg…",0,-37.8142454,144.9631732,"Melbourne, Victoria, Australia",city,city,False,au,4246124,-38.4993700|-37.4017500|144.4440500|146.1925000,60,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_010314,,gemini/gemini-3.5-flash,2018-06-04,Over waterputten en zonnepanelen.DOCX,0,Melbourne,Water Supply & Sanitation Issues,2,0.85,Brad stuurt vanmiddag nog een tankauto om de put opnieuw te vullen. Pure verspilling namelijk om de WC’s met drinkwater door te spoelen.,0,-37.8142454,144.9631732,"Melbourne, Victoria, Australia",city,city,False,au,4246124,-38.4993700|-37.4017500|144.4440500|146.1925000,60,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_010316,,gemini/gemini-3.5-flash,2018-07-12,Piepers voor de koning.DOCX,0,andere delen van het land,Water Use Restrictions,2,0.9,Hier hebben we volop water en is er nog geen beregeningsverbod.'' In andere delen van het land is dat wel het geval,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010321,,gemini/gemini-3.5-flash,2018-06-26,Recorddroogte dwingt nog niet tot maatregelen(2).DOCX,0,Zeeuws-Vlaanderen,Water Use Restrictions,2,1.0,"Eerder kondigde het waterschap voor drie gebieden in Zeeuws-Vlaanderen een verbod op beregenen af: Nol 7, Moerspui en Braakman.",0,51.3112304,3.7763978,"Zeeuws-Vlaanderen, Zeeland, Nederland",region,region,True,nl,6489819,51.2001624|51.4220101|3.3583840|4.2368053,95,False,nuts3,NL34,Zeeland,NL341,Zeeuwsch-Vlaanderen,,nuts3,1.0
NEWS_2018_010321,,gemini/gemini-3.5-flash,2018-06-26,Recorddroogte dwingt nog niet tot maatregelen(2).DOCX,0,Zeeuws-Vlaanderen,Reservoir & Surface Water Shortage,1,0.9,"De peilen beginnen wel te zakken, vooral doordat de gewassen in volle wasdom komen en dus veel vocht onttrekken.",0,51.3112304,3.7763978,"Zeeuws-Vlaanderen, Zeeland, Nederland",region,region,True,nl,6489819,51.2001624|51.4220101|3.3583840|4.2368053,95,False,nuts3,NL34,Zeeland,NL341,Zeeuwsch-Vlaanderen,,nuts3,1.0
NEWS_2018_010323,,gemini/gemini-3.5-flash,2018-05-01,Recordjaar voor de suikerbietenteelt.DOCX,0,Teeltregio Texel,Crop Failure & Yield Reduction,2,0.95,"Door de droogte aan het begin, en dus minder wortelontwikkeling en -opbrengst, heeft dat echter niet geleid tot de meeste suikerproductie per hectare. Zelfs een lage suikerproductie van 13,1 ton per hectare",12,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010324,,gemini/gemini-3.5-flash,2018-07-19,Regen blijft uit maar er is drinkwater zat(2).DOCX,0,"Friesland, Overijssel en Flevoland",Water Supply & Sanitation Issues,1,0.9,"Toch waarschuwde waterbedrijf Vitens voor een 'slap straaltje water' uit de kraan in Friesland, Overijssel en Flevoland.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010324,,gemini/gemini-3.5-flash,2018-07-19,Regen blijft uit maar er is drinkwater zat(2).DOCX,1,"Noord-Brabant, Limburg, de Veluwe, de Achterhoek, Twente en Drenthe",Water Use Restrictions,2,1.0,De door de waterschappen ingestelde beregeningsverboden (uit oppervlaktewater) zijn essentieel om water te besparen.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010324,,gemini/gemini-3.5-flash,2018-07-19,Regen blijft uit maar er is drinkwater zat(2).DOCX,1,"Noord-Brabant, Limburg, de Veluwe, de Achterhoek, Twente en Drenthe",Irrigation Shortage,2,0.9,Daar is geen wateraanvoer mogelijk omdat er geen grote rivieren stromen. Hier is men volledig afhankelijk van neerslag.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010324,,gemini/gemini-3.5-flash,2018-07-19,Regen blijft uit maar er is drinkwater zat(2).DOCX,2,Nationaal Park de Loonse en Drunense Duinen,Wildfire Occurrence,1,1.0,In het Nationaal Park de Loonse en Drunense Duinen vonden gisteren drie brandjes plaats.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010324,,gemini/gemini-3.5-flash,2018-07-19,Regen blijft uit maar er is drinkwater zat(2).DOCX,3,Twente,Livestock Stress & Mortality,1,0.8,Droogte in Twente: dorstige dieren en dorre planten bij Beckum.,0,52.3066217,6.6873739,"Twente, Overijssel, Nederland",safety_region,region,True,nl,11961347,52.1180695|52.4949807|6.3265299|7.0727634,95,False,nuts3,NL21,Overijssel,NL213,Twente,,nuts3,1.0
NEWS_2018_010324,,gemini/gemini-3.5-flash,2018-07-19,Regen blijft uit maar er is drinkwater zat(2).DOCX,3,Twente,Forest Dieback & Vegetation Stress,1,0.8,Droogte in Twente: dorstige dieren en dorre planten bij Beckum.,0,52.3066217,6.6873739,"Twente, Overijssel, Nederland",safety_region,region,True,nl,11961347,52.1180695|52.4949807|6.3265299|7.0727634,95,False,nuts3,NL21,Overijssel,NL213,Twente,,nuts3,1.0
NEWS_2018_010324,,gemini/gemini-3.5-flash,2018-07-19,Regen blijft uit maar er is drinkwater zat(2).DOCX,4,Nederland,Crop Failure & Yield Reduction,2,0.9,Er dreigt een uitzonderlijke droogte met veel schade voor de oogst en de boeren in ons land,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2018_010324,,gemini/gemini-3.5-flash,2018-07-19,Regen blijft uit maar er is drinkwater zat(2).DOCX,4,Nederland,Agricultural Economic Loss,2,0.9,"Er dreigt een uitzonderlijke droogte met veel schade voor de oogst en de boeren in ons land, die het al heel moeilijk hebben.",0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2018_010324,,gemini/gemini-3.5-flash,2018-07-19,Regen blijft uit maar er is drinkwater zat(2).DOCX,4,Nederland,Inland Waterway Disruption,1,0.8,En over bijvoorbeeld een vraag als: blijven de rivieren diep genoeg voor scheepvaart,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2018_010327,,gemini/gemini-3.5-flash,2018-07-19,"Regen blijft uit, drinkwater is er voldoende.DOCX",0,"Friesland, Overijssel en Flevoland",Water Supply & Sanitation Issues,1,0.9,"Toch waarschuwde waterbedrijf Vitens voor een 'slap straaltje water' uit de kraan in Friesland, Overijssel en Flevoland.",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010327,,gemini/gemini-3.5-flash,2018-07-19,"Regen blijft uit, drinkwater is er voldoende.DOCX",1,"Noord-Brabant, Limburg, de Veluwe, de Achterhoek, Twente en Drenthe",Water Use Restrictions,2,1.0,De door de waterschappen ingestelde beregeningsverboden (uit oppervlaktewater) zijn essentieel om water te besparen.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_010327,,gemini/gemini-3.5-flash,2018-07-19,"Regen blijft uit, drinkwater is er voldoende.DOCX",2,Nationaal Park de Loonse en Drunense Duinen,Wildfire Occurrence,1,1.0,In het Nationaal Park de Loonse en Drunense Duinen vonden gisteren drie brandjes plaats.,0,,,,,,,,,,,,none,,,,,,none,1.0
